step,tokens_seen,elapsed_seconds,split,loss,learning_rate,gradient_norm,tokens_per_second,peak_gpu_memory_mib
7399,242450432,494.900488,train,1.43917704,0.000226724104588,0.24561657,563682.35,13073.10
7400,242483200,494.958204,train,1.43418813,0.000226622379744,0.25196683,563722.68,13073.10
7400,242483200,495.295847,valid,1.43982526,0.000226622379744,,563722.68,13073.10
7401,242515968,495.441625,train,1.41261172,0.000226520689059,0.24246724,227052.48,13073.10
7402,242548736,495.499364,train,1.42688906,0.000226419032544,0.24280137,324342.59,13073.10
7403,242581504,495.556536,train,1.43654478,0.000226317410211,0.25418037,379215.10,13073.10
7404,242614272,495.614158,train,1.45459759,0.000226215822071,0.25512999,413669.21,13073.10
7405,242647040,495.671231,train,1.46704745,0.000226114268133,0.24562071,438163.33,13073.10
7406,242679808,495.727614,train,1.38667250,0.000226012748408,0.24776611,456900.62,13073.10
7407,242712576,495.784984,train,1.41560531,0.000225911262908,0.24243438,470343.00,13073.10
7408,242745344,495.841574,train,1.44022095,0.000225809811643,0.24287105,481645.37,13073.10
7409,242778112,495.898070,train,1.44758368,0.000225708394623,0.25146323,490895.17,13073.10
7410,242810880,495.954865,train,1.43950438,0.00022560701186,0.24385586,498328.36,13073.10
7411,242843648,496.011208,train,1.41717172,0.000225505663364,0.24077091,504898.65,13073.10
7412,242876416,496.068273,train,1.37063479,0.000225404349145,0.24243979,510029.77,13073.10
7413,242909184,496.125236,train,1.46359158,0.000225303069216,0.25272006,514516.82,13073.10
7414,242941952,496.182336,train,1.52157378,0.000225201823585,0.24864386,518346.23,13073.10
7415,242974720,496.239931,train,1.44063079,0.000225100612265,0.24482866,521437.44,13073.10
7416,243007488,496.296589,train,1.45364285,0.000224999435265,0.24076328,524664.59,13073.10
7417,243040256,496.353343,train,1.49442577,0.000224898292596,0.24137340,527496.70,13073.10
7418,243073024,496.409695,train,1.48967719,0.00022479718427,0.24607848,530232.16,13073.10
7419,243105792,496.466499,train,1.44427145,0.000224696110296,0.24173483,532497.22,13073.10
7420,243138560,496.523278,train,1.39019966,0.000224595070685,0.24201408,534563.92,13073.10
7421,243171328,496.580138,train,1.45694160,0.000224494065448,0.23980194,536413.07,13073.10
7422,243204096,496.636939,train,1.42209435,0.000224393094596,0.24831454,538129.50,13073.10
7423,243236864,496.692958,train,1.42880344,0.00022429215814,0.24420956,540008.46,13073.10
7424,243269632,496.749792,train,1.46313202,0.000224191256089,0.24618348,541438.54,13073.10
7425,243302400,496.806150,train,1.43584824,0.000224090388455,0.24884813,542932.45,13073.10
7426,243335168,496.863190,train,1.40663838,0.000223989555249,0.24159248,544081.31,13073.10
7427,243367936,496.920072,train,1.42474008,0.00022388875648,0.24605097,545202.43,13073.10
7428,243400704,496.976909,train,1.43795252,0.00022378799216,0.24657518,546262.53,13073.10
7429,243433472,497.033944,train,1.41086400,0.0002236872623,0.24662746,547190.56,13073.10
7430,243466240,497.090834,train,1.50076294,0.000223586566909,0.24835616,548104.20,13073.10
7431,243499008,497.147008,train,1.41458726,0.000223485905999,0.24064918,549173.92,13073.10
7432,243531776,497.204487,train,1.39777732,0.00022338527958,0.23724349,549804.18,13073.10
7433,243564544,497.262317,train,1.40818560,0.000223284687663,0.24532582,550299.37,13073.10
7434,243597312,497.319102,train,1.41300774,0.000223184130258,0.24029729,551050.62,13073.10
7435,243630080,497.376449,train,1.39798784,0.000223083607376,0.24629287,551611.90,13073.10
7436,243662848,497.433772,train,1.41246200,0.000222983119028,0.24298663,552149.23,13073.10
7437,243695616,497.490939,train,1.40669346,0.000222882665224,0.25067964,552697.58,13073.10
7438,243728384,497.547658,train,1.45803320,0.000222782245975,0.24996009,553328.47,13073.10
7439,243761152,497.603711,train,1.40762854,0.000222681861292,0.24024068,554088.42,13073.10
7440,243793920,497.660588,train,1.41996562,0.000222581511185,0.24488795,554618.61,13073.10
7441,243826688,497.717247,train,1.45579243,0.000222481195664,0.25334659,555173.78,13073.10
7442,243859456,497.774422,train,1.42218447,0.000222380914741,0.25380561,555587.96,13073.10
7443,243892224,497.831294,train,1.42920864,0.000222280668426,0.25034133,556050.02,13073.10
7444,243924992,497.888185,train,1.40573335,0.000222180456729,0.24628998,556487.54,13073.10
7445,243957760,497.945081,train,1.47598565,0.000222080279662,0.25102034,556905.49,13073.10
7446,243990528,498.001946,train,1.44605756,0.000221980137234,0.26287848,557311.81,13073.10
7447,244023296,498.059081,train,1.47694445,0.000221880029456,0.26378277,557647.18,13073.10
7448,244056064,498.116040,train,1.43179059,0.000221779956339,0.24657884,558003.78,13073.10
7449,244088832,498.172901,train,1.47594118,0.000221679917893,0.25025848,558365.24,13073.10
7450,244121600,498.229698,train,1.39347816,0.00022157991413,0.24709612,558724.67,13073.10
7451,244154368,498.286895,train,1.41484189,0.000221479945059,0.24648206,558995.93,13073.10
7452,244187136,498.343798,train,1.42904282,0.000221380010691,0.24322884,559310.77,13073.10
7453,244219904,498.400295,train,1.43200088,0.000221280111036,0.24735783,559687.43,13073.10
7454,244252672,498.457355,train,1.41419721,0.000221180246106,0.25160453,559950.80,13073.10
7455,244285440,498.514522,train,1.41164732,0.000221080415911,0.24615020,560186.22,13073.10
7456,244318208,498.572110,train,1.42846656,0.000220980620461,0.24075471,560341.34,13073.10
7457,244350976,498.629646,train,1.43715441,0.000220880859766,0.24935275,560499.78,13073.10
7458,244383744,498.686689,train,1.43732047,0.000220781133838,0.25269327,560734.55,13073.10
7459,244416512,498.743945,train,1.41417587,0.000220681442687,0.25071746,560926.78,13073.10
7460,244449280,498.800940,train,1.43640959,0.000220581786324,0.24203718,561154.55,13073.10
7461,244482048,498.857509,train,1.42337346,0.000220482164758,0.24263243,561442.15,13073.10
7462,244514816,498.913509,train,1.41931820,0.000220382578001,0.25588500,561809.10,13073.10
7463,244547584,498.970338,train,1.49353194,0.000220283026063,0.24727118,562038.08,13073.10
7464,244580352,499.026705,train,1.46633852,0.000220183508954,0.26308650,562329.78,13073.10
7465,244613120,499.082444,train,1.41383111,0.000220084026685,0.23934375,562706.07,13073.10
7466,244645888,499.139718,train,1.41095698,0.000219984579267,0.24584855,562846.33,13073.10
7467,244678656,499.196856,train,1.42882180,0.00021988516671,0.24356794,563002.47,13073.10
7468,244711424,499.253880,train,1.43289709,0.000219785789025,0.25538132,563170.07,13073.10
7469,244744192,499.311612,train,1.39828491,0.000219686446221,0.24224025,563233.66,13073.10
7470,244776960,499.368608,train,1.44928753,0.00021958713831,0.26659778,563397.09,13073.10
7471,244809728,499.425770,train,1.43657255,0.000219487865303,0.24240056,563533.58,13073.10
7472,244842496,499.482753,train,1.41526651,0.000219388627208,0.25525740,563690.43,13073.10
7473,244875264,499.539454,train,1.44486833,0.000219289424038,0.25538346,563880.39,13073.10
7474,244908032,499.596155,train,1.49428737,0.000219190255802,0.24627101,564065.39,13073.10
7475,244940800,499.652667,train,1.45779097,0.000219091122511,0.24245849,564270.11,13073.10
7476,244973568,499.710154,train,1.43118632,0.000218992024175,0.24619974,564344.94,13073.10
7477,245006336,499.767568,train,1.45458710,0.000218892960806,0.24828903,564426.96,13073.10
7478,245039104,499.824994,train,1.44140708,0.000218793932413,0.25238809,564505.21,13073.10
7479,245071872,499.882677,train,1.42546093,0.000218694939006,0.24913977,564550.15,13073.10
7480,245104640,499.940455,train,1.45601010,0.000218595980597,0.24289112,564582.30,13073.10
7481,245137408,499.997528,train,1.36525989,0.000218497057196,0.25159732,564698.44,13073.10
7482,245170176,500.056546,train,1.42190790,0.000218398168812,0.24272488,564580.90,13073.10
7483,245202944,500.113861,train,1.41874361,0.000218299315458,0.25466275,564665.86,13073.10
7484,245235712,500.170695,train,1.43160820,0.000218200497142,0.25120571,564804.51,13073.10
7485,245268480,500.227071,train,1.47541094,0.000218101713876,0.25277483,564992.44,13073.10
7486,245301248,500.283952,train,1.43139970,0.00021800296567,0.24512741,565118.95,13073.10
7487,245334016,500.341496,train,1.41796076,0.000217904252534,0.24825522,565168.20,13073.10
7488,245366784,500.398676,train,1.44268632,0.000217805574479,0.24763435,565256.77,13073.10
7489,245399552,500.455479,train,1.41756749,0.000217706931515,0.24872002,565384.65,13073.10
7490,245432320,500.512255,train,1.40989518,0.000217608323653,0.24719331,565512.70,13073.10
7491,245465088,500.569570,train,1.39171660,0.000217509750903,0.24939546,565580.19,13073.10
7492,245497856,500.626601,train,1.43259263,0.000217411213276,0.25124976,565676.32,13073.10
7493,245530624,500.683794,train,1.50962853,0.000217312710781,0.24629165,565753.38,13073.10
7494,245563392,500.740294,train,1.47247946,0.00021721424343,0.25585145,565900.92,13073.10
7495,245596160,500.796539,train,1.43665600,0.000217115811232,0.25705957,566071.67,13073.10
7496,245628928,500.853357,train,1.43538749,0.000217017414198,0.24615385,566180.61,13073.10
7497,245661696,500.909782,train,1.41813517,0.000216919052339,0.24514243,566326.90,13073.10
7498,245694464,500.967394,train,1.46183968,0.000216820725665,0.25551817,566351.77,13073.10
7499,245727232,501.023781,train,1.44068134,0.000216722434186,0.24441186,566497.21,13073.10
7500,245760000,501.080462,train,1.44053125,0.000216624177912,0.24270678,566611.10,13073.10
7500,245760000,501.417763,valid,1.43752548,0.000216624177912,,566611.10,13073.10
7501,245792768,501.575210,train,1.42299390,0.000216525956855,0.24675970,209899.15,13073.10
7502,245825536,501.632671,train,1.43493843,0.000216427771024,0.24866655,306854.01,13073.10
7503,245858304,501.689924,train,1.45642221,0.00021632962043,0.24689093,362977.54,13073.10
7504,245891072,501.746646,train,1.41077876,0.000216231505083,0.24463154,400160.56,13073.10
7505,245923840,501.804250,train,1.41621089,0.000216133424993,0.24247512,425390.35,13073.10
7506,245956608,501.861516,train,1.42375684,0.000216035380172,0.24648319,444393.75,13073.10
7507,245989376,501.918366,train,1.38705921,0.000215937370628,0.23809652,459423.80,13073.10
7508,246022144,501.974714,train,1.45969272,0.000215839396373,0.24410896,471807.52,13073.10
7509,246054912,502.032127,train,1.43541861,0.000215741457417,0.24997923,481073.38,13073.10
7510,246087680,502.088813,train,1.45094383,0.00021564355377,0.24580228,489282.36,13073.10
7511,246120448,502.145505,train,1.43445718,0.000215545685443,0.25527143,496206.78,13073.10
7512,246153216,502.201839,train,1.42089379,0.000215447852446,0.23977862,502357.78,13073.10
7513,246185984,502.258954,train,1.42957950,0.000215350054789,0.24336390,507210.90,13073.10
7514,246218752,502.315988,train,1.43746495,0.000215252292483,0.23987545,511491.67,13073.10
7515,246251520,502.372834,train,1.46414280,0.000215154565538,0.25349450,515362.60,13073.10
7516,246284288,502.429652,train,1.46602678,0.000215056873964,0.24516764,518812.20,13073.10
7517,246317056,502.486054,train,1.45430374,0.000214959217771,0.24703684,522098.25,13073.10
7518,246349824,502.543011,train,1.44803214,0.00021486159697,0.25014147,524795.02,13073.10
7519,246382592,502.600651,train,1.43914986,0.000214764011572,0.24660364,526926.38,13073.10
7520,246415360,502.658738,train,1.45669270,0.000214666461586,0.24587901,528669.66,13073.10
7521,246448128,502.716085,train,1.48234451,0.000214568947023,0.25454494,530558.61,13073.10
7522,246480896,502.772716,train,1.39834690,0.000214471467893,0.23766898,532569.71,13073.10
7523,246513664,502.830794,train,1.41288435,0.000214374024207,0.23985508,533871.15,13073.10
7524,246546432,502.888192,train,1.44677985,0.000214276615974,0.24786054,535317.37,13073.10
7525,246579200,502.944974,train,1.44459677,0.000214179243205,0.24918115,536871.86,13073.10
7526,246611968,503.002589,train,1.46961546,0.00021408190591,0.24960360,538031.26,13073.10
7527,246644736,503.060161,train,1.39005995,0.0002139846041,0.24020097,539123.61,13073.10
7528,246677504,503.117512,train,1.43598366,0.000213887337785,0.24842291,540212.15,13073.10
7529,246710272,503.174550,train,1.45371926,0.000213790106975,0.25107715,541326.11,13073.10
7530,246743040,503.231275,train,1.41296816,0.000213692911681,0.24373513,542463.53,13073.10
7531,246775808,503.288517,train,1.41304660,0.000213595751912,0.24660656,543381.37,13073.10
7532,246808576,503.345517,train,1.46377957,0.000213498627679,0.25300187,544313.38,13073.10
7533,246841344,503.402301,train,1.39798141,0.000213401538992,0.24405110,545251.09,13073.10
7534,246874112,503.459681,train,1.49621105,0.000213304485862,0.24829236,545977.09,13073.10
7535,246906880,503.516951,train,1.50207007,0.000213207468298,0.25523892,546692.20,13073.10
7536,246939648,503.574514,train,1.38295317,0.000213110486311,0.24057251,547294.69,13073.10
7537,246972416,503.631425,train,1.49462271,0.000213013539912,0.28535563,548027.32,13073.10
7538,247005184,503.688077,train,1.45581698,0.00021291662911,0.24617703,548785.88,13073.10
7539,247037952,503.744758,train,1.41583550,0.000212819753915,0.23869301,549500.66,13073.10
7540,247070720,503.801468,train,1.44250345,0.000212722914339,0.24479581,550174.90,13073.10
7541,247103488,503.859081,train,1.41887999,0.00021262611039,0.24558507,550613.45,13073.10
7542,247136256,503.916164,train,1.40031707,0.00021252934208,0.24463998,551149.21,13073.10
7543,247169024,503.973834,train,1.40288699,0.000212432609419,0.24098763,551534.12,13073.10
7544,247201792,504.031006,train,1.37720478,0.000212335912416,0.24270786,552007.21,13073.10
7545,247234560,504.088134,train,1.40595472,0.000212239251082,0.24632244,552468.97,13073.10
7546,247267328,504.145706,train,1.43058872,0.000212142625428,0.24633421,552821.59,13073.10
7547,247300096,504.203237,train,1.44921803,0.000212046035463,0.23886204,553167.70,13073.10
7548,247332864,504.259863,train,1.39202404,0.000211949481197,0.25376552,553676.19,13073.10
7549,247365632,504.316623,train,1.47370505,0.000211852962642,0.25915885,554139.10,13073.10
7550,247398400,504.374051,train,1.41019070,0.000211756479806,0.23928846,554458.74,13073.10
7551,247431168,504.431463,train,1.40810788,0.000211660032701,0.24453963,554769.37,13073.10
7552,247463936,504.488581,train,1.48129976,0.000211563621336,0.24624465,555121.39,13073.10
7553,247496704,504.545706,train,1.41891646,0.000211467245721,0.24408896,555459.34,13073.10
7554,247529472,504.602455,train,1.46157956,0.000211370905868,0.24465878,555850.90,13073.10
7555,247562240,504.660103,train,1.40989423,0.000211274601785,0.24149415,556074.45,13073.10
7556,247595008,504.717107,train,1.41676700,0.000211178333484,0.24514866,556398.69,13073.10
7557,247627776,504.774672,train,1.44198096,0.000211082100973,0.25290486,556618.92,13073.10
7558,247660544,504.831824,train,1.44072628,0.000210985904265,0.24745947,556899.06,13073.10
7559,247693312,504.890651,train,1.38259768,0.000210889743367,0.25157571,556901.18,13073.10
7560,247726080,504.947612,train,1.40079141,0.000210793618292,0.24006130,557197.71,13073.10
7561,247758848,505.005191,train,1.38059425,0.000210697529048,0.25234058,557388.65,13073.10
7562,247791616,505.063254,train,1.43524194,0.000210601475647,0.24286444,557499.74,13073.10
7563,247824384,505.120723,train,1.44041395,0.000210505458098,0.25161812,557696.61,13073.10
7564,247857152,505.177944,train,1.43842256,0.000210409476411,0.24887164,557924.35,13073.10
7565,247889920,505.235630,train,1.44051647,0.000210313530597,0.24561577,558077.12,13073.10
7566,247922688,505.293039,train,1.44304109,0.000210217620665,0.24318963,558265.47,13073.10
7567,247955456,505.350518,train,1.45776558,0.000210121746626,0.24966605,558438.36,13073.10
7568,247988224,505.409711,train,1.39653492,0.00021002590849,0.24399656,558366.31,13073.10
7569,248020992,505.468130,train,1.45041990,0.000209930106267,0.24105914,558402.90,13073.10
7570,248053760,505.525971,train,1.49898076,0.000209834339968,0.25224769,558517.36,13073.10
